Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 290,ark:/21198/z1db9t63,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0036_007.tif,,Ramakatane Archive (Lesotho National Museum),"Two young girls in matching outfits with younger one smiling and leaning on older one, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_36_07,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 291,ark:/21198/z18k92f9,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0037_006.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a golf hat facing radiogram with hands placed on its top and front, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_37_06,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 292,ark:/21198/z14x715r,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0038_005.tif,,Ramakatane Archive (Lesotho National Museum),"Close up of a man in spectacles and a suit and tie, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_38_05,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 293,ark:/21198/z11568fb,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0038_010.tif,,Ramakatane Archive (Lesotho National Museum),"Man in spectacles and a red cross uniform, socks in sandals, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_38_10,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 294,ark:/21198/z1wd5rwr,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0040_005.tif,,Ramakatane Archive (Lesotho National Museum),"Street view of Cooperative bank with two men crossing the road, photographed on location",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_40_05,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Street photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 295,ark:/21198/z1rn515t,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0040_011.tif,,Ramakatane Archive (Lesotho National Museum),"Nurse posing next medicine cabinet, photographed on location",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_40_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 296,ark:/21198/z1mw48gj,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0041_007.tif,,Ramakatane Archive (Lesotho National Museum),"Two women in stylish hairstyles seated side by side and looking into each other's eyes, on straw mat, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_41_07,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 297,ark:/21198/z1h43ht1,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0042_012.tif,,Ramakatane Archive (Lesotho National Museum),"Four women in traditional attire and blankets, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_42_12,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 298,ark:/21198/z1cc2s3q,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0044_002.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a turtleneck, fur hat and pleated skirt seated on straw mat with hand on lower leg, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_44_02,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 299,ark:/21198/z17q0qs9,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0044_010.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in sunglasses and beret standing with a rose in hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_44_10,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 300,ark:/21198/z13z001x,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0046_012.tif,,Ramakatane Archive (Lesotho National Museum),"Young girl and two young boys posing in traditional attire, thethana, ts'ea, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_46_12,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 301,ark:/21198/z105978h,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0047_001.tif,,Ramakatane Archive (Lesotho National Museum),"Man in Scouts uniform standing at attention and making scout's salute, in knee length socks, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_47_01,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 302,ark:/21198/z1vd8qrc,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0047_010.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman standing in a pose next to vase with flowers placed on top of a radiogram, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_47_10,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 303,ark:/21198/z1qn803b,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0048_002.tif,,Ramakatane Archive (Lesotho National Museum),"Three boys squatting with arms around each other's shoulders, smiling, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_48_02,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Boys,,
Work,Ramakatane archive 304,ark:/21198/z1kw77cm,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0048_005.tif,,Ramakatane Archive (Lesotho National Museum),"Infant in a sweater with hands placed on legs and mouth open seated on a straw mat, close up, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_48_05,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 305,ark:/21198/z1g46gn6,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0048_011.tif,,Ramakatane Archive (Lesotho National Museum),"Seated young woman with eyes looking in the distance, hands on lap, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_48_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 306,ark:/21198/z1bg4fcn,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0048_012.tif,,Ramakatane Archive (Lesotho National Museum),"Seated man in a blanket with head wrapped in a scarf and a stick in hand, distant look, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_48_12,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 307,ark:/21198/z16q3pk1,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0049_002.tif,,Ramakatane Archive (Lesotho National Museum),"Seated young woman in a bucket hat and floral midi dress with brooch with sunglasses in hand, crossed legs, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_49_02,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 308,ark:/21198/z12z2xtv,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0049_008.tif,,Ramakatane Archive (Lesotho National Museum),"Man in sunglasses dressed in and cap and checked shirt seated next to smiling woman in sun hat, studio light in frame, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_49_08,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 309,ark:/21198/z1z62fb8,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0050_003.tif,,Ramakatane Archive (Lesotho National Museum),"Close up of seated man in a turtleneck and blazer with a concerned look, golf hat, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_50_03,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 310,ark:/21198/z1tf1pn0,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0051_007.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman seated next to vase with flowers with her arm wrapped around waist of young man in diamond print sweater, ski hat and  turtleneck, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_51_07,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 311,ark:/21198/z1pp0z0k,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0051_011.tif,,Ramakatane Archive (Lesotho National Museum),"Young women in sunglasses and see-through sweaters in plaid and pleated skirts, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_51_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 312,ark:/21198/z1jx067s,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0052_005.tif,,Ramakatane Archive (Lesotho National Museum),"Man in suit a moustache, suit and tie seated and looking into camera, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_52_05,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 313,ark:/21198/z1f784x4,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0052_006.tif,,Ramakatane Archive (Lesotho National Museum),"Two teen boys wearing caps seated with cigarettes in their mouths, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_52_06,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 314,ark:/21198/z19g7d6t,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0052_009.tif,,Ramakatane Archive (Lesotho National Museum),"Three men in golf hats standing side by side with hands on their waists, in fun poses, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_52_09,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 315,ark:/21198/z15q6nd6,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0053_003.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in formal clothing seated next to man in suit and tie looking away in the distance, likely related, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_53_03,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 316,ark:/21198/z11z5wqx,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0053_009.tif,,Ramakatane Archive (Lesotho National Museum),"Young girl in a pants outfit and purse with her hand on stool behind her, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_53_09,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Children,,
Work,Ramakatane archive 317,ark:/21198/z1x65d8s,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_a2_0053_011.tif,,Ramakatane Archive (Lesotho National Museum),"Man in suit and tie sitting with daughters in matching dresses on each lap, family portrait, photographed in Mr. M.T. Ramakatane's City Centre Studio",September - December 1969,1969-09/1969-12,,,,6 x 6cm,1 negative,,black-and-white photographs,,A2_Ramakatane_53_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families,,
